date,home_team,away_team,home_score,away_score,actual_outcome,predicted_outcome,correct,home_win_prob,draw_prob,away_win_prob,actual_outcome_prob,brier_score,log_loss,home_fair_odds,draw_fair_odds,away_fair_odds
2018-06-28,Japan,Poland,0,1,away_win,away_win,True,0.28793001489835246,0.25984655843896165,0.45222342666268595,0.45222342666268595,0.45048310170910805,0.7935789145034018,3.4730661905915876,3.8484250320940907,2.211296321775699
2018-06-28,Senegal,Colombia,0,1,away_win,away_win,True,0.2637775442461746,0.2871893023220951,0.44903315343173034,0.44903315343173034,0.4556207542341775,0.8006585555877831,3.7910732805470886,3.482023849476319,2.2270070536162248
2018-06-30,Uruguay,Portugal,2,1,home_win,away_win,False,0.30612076699233726,0.27186307061586046,0.4220161623918022,0.30612076699233726,0.7334755604838905,1.1837755915152097,3.2666846154381672,3.678322317682452,2.369577492796578
2018-06-30,France,Argentina,4,3,home_win,away_win,False,0.35232226370243364,0.2789125584686652,0.3687651778289011,0.35232226370243364,0.6332664217462575,1.043209000336669,2.838310555487875,3.5853530780054363,2.7117527904545744
2018-07-01,Russia,Spain,1,1,draw,away_win,False,0.1538740269864446,0.2340008151261525,0.612125157887403,0.2340008151261525,0.9851291763271017,1.4524306801854066,6.498822573143512,4.273489387038625,1.6336528357227633
2018-07-01,Croatia,Denmark,1,1,draw,away_win,False,0.31673170673702067,0.27247337026070473,0.41079492300227455,0.27247337026070473,0.7983664397968084,1.300214393468049,3.157246270990768,3.670083425191944,2.434304671273805
2018-07-02,Brazil,Mexico,2,0,home_win,home_win,True,0.6854039303640145,0.19780254523714508,0.11679352439884028,0.6854039303640145,0.15173726127420517,0.377746935148945,1.4589936761362094,5.055546675605726,8.56211853480063
2018-07-02,Belgium,Japan,3,2,home_win,home_win,True,0.5590140265031346,0.23734021844924846,0.20364575504761678,0.5590140265031346,0.292270601663429,0.5815807140074313,1.7888638792400546,4.213360915119552,4.910487821198033
2018-07-03,Sweden,Switzerland,1,0,home_win,away_win,False,0.23429873260695724,0.25660034175872837,0.5091009256343144,0.23429873260695724,0.911325918759724,1.4511583427576342,4.268055524130932,3.897110943602181,1.9642470670310603
2018-07-03,Colombia,England,1,1,draw,away_win,False,0.3218062980274906,0.28640153383880285,0.39179216813370643,0.28640153383880285,0.7662831673686819,1.2503604883275754,3.1074593820241954,3.4916014121727303,2.552373634122087
2018-07-06,Uruguay,France,0,2,away_win,away_win,True,0.28205374816548895,0.2689024516326891,0.44904380020182194,0.44904380020182194,0.4554155794443216,0.8006348454367787,3.5454235460585743,3.718820687309922,2.2269542515686704
2018-07-06,Brazil,Belgium,1,2,away_win,home_win,False,0.5913646294361941,0.2371226674959591,0.17151270306784683,0.17151270306784683,1.092330485566552,1.7630979447527628,1.691004078064997,4.217226512168186,5.830471924895388
2018-07-07,Russia,Croatia,2,2,draw,away_win,False,0.2976460950651366,0.28593026126699755,0.41642364366786566,0.28593026126699755,0.7718974406873641,1.2520073396202962,3.359694672900583,3.497356297891864,2.401400629397469
2018-07-07,Sweden,England,0,2,away_win,away_win,True,0.19368352769022568,0.23713368410430058,0.5691827882054735,0.5691827882054735,0.2793491630138185,0.5635536517944821,5.163061680698959,4.217030590897248,1.7569048480064062
2018-07-10,France,Belgium,1,0,home_win,home_win,True,0.3669539844305516,0.2828152906524426,0.3502307249170059,0.3669539844305516,0.6033933071310713,1.0025188218116952,2.72513732628309,3.535876711945254,2.8552606292236917
2018-07-11,Croatia,England,2,1,home_win,away_win,False,0.2471598436442295,0.2650371840345327,0.4878029723212377,0.2471598436442295,0.87496474974817,1.3977200113990846,4.045964689310271,3.773055481413907,2.050008008851287
2018-07-14,Belgium,England,2,0,home_win,home_win,True,0.3742832461983647,0.27046947086782114,0.35524728293381425,0.3742832461983647,0.5908758226914329,0.9827424254305556,2.6717733432022612,3.6972749522947144,2.814940600647209
2018-07-15,France,Croatia,4,2,home_win,home_win,True,0.47883135649277603,0.2743660094118904,0.24680263409533354,0.47883135649277603,0.4078050022921606,0.7364068176916849,2.0884179501621394,3.644766354781054,4.051820612310506
